Seeds,Spike_based_r,Spike_based_g,Spike_based_b,Ca_based_60_r,Ca_based_60_g,Ca_based_60_b,Ca_based_15_r,Ca_based_15_g,Ca_based_15_b,Ca_based_0_r,Ca_based_0_g,Ca_based_0_b,Full_based_60_r,Full_based_60_g,Full_based_60_b,Full_based_15_r,Full_based_15_g,Full_based_15_b,Full_based_0_r,Full_based_0_g,Full_based_0_b
500,-Inf,14.913309926043176,8.679286753790262,19.824521513849902,-Inf,-20.8278537031645,13.579467518395305,-22.498774732165998,-9.762332780422513,5.237557434036656,-15.268559871258745,-5.726134776865496,19.21258616201451,-Inf,-26.02059991327963,19.178956089138886,-Inf,-34.15140352195873,15.193356893792611,-18.889653443003375,-5.634496809371889
335,20.790170825673474,16.162289475221737,26.143806087375996,-13.870142172690336,-Inf,0.3237352218655014,-16.52149605401653,-Inf,-36.52149605401653,-16.423717652176908,-Inf,-34.48551739201578,-31.53833911930414,-37.558939032583766,-2.3655821387911526,-10.38171512526397,-Inf,-37.61627184561583,-9.41562153377287,-Inf,-36.650178254124725
83,33.59186117991028,-Inf,-11.285428608771248,9.022156447094892,13.60797529579134,-19.605118836084856,-3.2115818575486763,14.935513719658854,-15.722403601098382,3.9258929028793665,9.33311642082995,-3.8377105247782612,10.689481265432297,13.321545922225633,-20.526578774446982,1.9143706440127517,14.532534824105037,-17.26645720240912,1.8736208575571585,13.34559923316139,-6.689075023018617
294,-9.827233876685453,-Inf,19.858762910250263,-Inf,8.880895918361526,-24.436974992327126,-24.60897842756548,-4.185192446166717,-13.727617540559967,-29.827233876685455,-5.744834223566958,-14.264208869012581,-Inf,9.950562101610828,-18.907580982160393,-32.25567713439471,-1.3743162473891983,-14.193877394555837,-25.105450102066122,-6.020599913279624,-9.542425094393248
210,-Inf,18.41637507904751,-13.064250275506868,-29.096897200170204,18.668680069022578,-Inf,-18.757041865023112,-6.020599913279626,-Inf,-17.69213162595861,-6.406703017187358,-Inf,11.234334992982944,16.921951349127674,-20.284808782292203,-7.094297092535151,-10.390502065454996,-Inf,-5.343434568060273,-12.2791842925534,-Inf
126,-Inf,26.175555473294423,-Inf,-35.34311732164361,-14.919331340244849,10.047141562714717,-18.144918935262023,-7.958800173440751,-23.521825181113623,-16.805983142649765,-7.958800173440757,-23.521825181113627,-Inf,11.895215051729256,-19.304757874815767,-22.053246837942957,4.990403524284291,-16.032646924663336,-16.604978379506758,-6.250196266948228,-21.213956807072236
252,-Inf,10.669300466345522,9.728425555952496,-Inf,-21.087153246451855,-Inf,-Inf,-19.999999999999996,-Inf,-Inf,-18.06179973983887,-Inf,-Inf,-5.192746210115121,-Inf,-Inf,-11.364034481339898,-Inf,-30.102999566398122,-11.018149377611623,-Inf
42,-Inf,18.610564706777662,-Inf,-24.082399653118497,23.057228366744127,-Inf,-Inf,-27.359535705891886,-27.359535705891886,-Inf,-29.96621107579201,-26.444385894678383,-18.840161060446263,22.523556174476973,-Inf,-32.96720021961863,-26.94660030633901,-17.40417521194576,-Inf,-28.410116731415577,-17.124688122644322
168,9.127320662580857,-27.958800173440753,-Inf,-28.943160626844385,-28.943160626844385,-0.47824314810822666,-20.21447730783546,-22.71325204000146,-12.255677134394709,-19.554472105776956,-22.05324683794295,-12.510821743549705,-26.848453616444125,-30.370278797557752,11.941931435928248,-31.595671932336202,8.533648912648433,-12.510821743549702,-19.645424660791367,2.7660539633256302,-8.519374645445621
336,-Inf,18.90987671090062,-31.821292140529987,-29.827233876685458,12.779441493214666,-35.84783378996508,-Inf,-2.6939714779491233,-23.521825181113623,-Inf,-5.165560304860625,-23.227360044699495,-36.52149605401653,13.769458999189192,-36.52149605401653,-34.96376054012401,11.313583867259066,-34.96376054012401,-32.04119982655924,0.6281692850324859,-22.498774732165998
84,-Inf,22.87966734423298,-Inf,-28.62727528317975,30.610634190177265,-Inf,-Inf,18.618381617134016,-24.608978427565482,-27.958800173440753,-0.11659087321447688,-31.480625354554377,-Inf,17.48338975923031,-Inf,-Inf,18.019939949721994,-28.299466959416364,-Inf,18.144918935262023,-25.800692227250362
